":LABEL",":ID","name:string"
"Branch","branch:45828","sprint0"
"Branch","branch:45829","swipe_to_finish"
"Branch","branch:45830","tapflow"
"Branch","branch:45831","temporal/finishwhenpause"
"Branch","branch:45832","timer"
"Branch","branch:45834","master"
"Branch","branch:45842","master"
"Branch","branch:45847","master"
"Branch","branch:45851","master"
"Branch","branch:45853","backup-ui"
"Branch","branch:45854","dailyReminderModule"
"Branch","branch:45855","firebase-auth"
"Branch","branch:45856","firebase-storage"
"Branch","branch:45857","lock-support"
"Branch","branch:45858","master"
"Branch","branch:45864","develop"
"Branch","branch:45865","master"
"Branch","branch:45866","v1.1-updates"
"Branch","branch:45868","master"
"Branch","branch:45878","master"
"Branch","branch:45887","master"
"Branch","branch:45889","master"
"Branch","branch:45891","master"
"Branch","branch:45893","master"
"Branch","branch:46002","android-2.2"
"Branch","branch:46003","foss"
"Branch","branch:46004","master"
"Branch","branch:46005","vip"
"Branch","branch:46007","master"
"Branch","branch:46009","master"
"Branch","branch:46013","StickyHeadersGridView"
"Branch","branch:46014","demo_version"
"Branch","branch:46015","gh-pages"
"Branch","branch:46016","master"
"Branch","branch:46017","stable"
"Branch","branch:46019","master"
"Branch","branch:46020","new_api"
"Branch","branch:46023","master"
"Branch","branch:46037","master"
"Branch","branch:46046","master"
"Branch","branch:46047","merge-upstream-test"
"Branch","branch:46048","obsolete/nougat-test"
"Branch","branch:46049","v2"
"Branch","branch:46051","master"
"Branch","branch:46053","beacon_branch"
"Branch","branch:46054","gh-pages"
"Branch","branch:46055","master"
"Branch","branch:46056","masterbackup"
"Branch","branch:46057","miss"
"Branch","branch:46058","sonika_branch"
"Branch","branch:46059","sonika_branch2"
"Branch","branch:46060","srinath-branch"
"Branch","branch:46063","master"
"Branch","branch:46065","master"
"Branch","branch:46066","search-bar"
"Branch","branch:46068","master"
"Branch","branch:46100","master"
"Branch","branch:46102","master"
"Branch","branch:46103","ugona.net"
"Branch","branch:46105","master"
"Branch","branch:46107","1.0_alpha"
"Branch","branch:46108","gh-pages"
"Branch","branch:46109","master"
"Branch","branch:46111","master"
"Branch","branch:46127","develop"
"Branch","branch:46128","master"
"Branch","branch:46130","0.48"
"Branch","branch:46131","0.49"
"Branch","branch:46132","0.50"
"Branch","branch:46133","master"
"Branch","branch:46134","slidingmenu"
"Branch","branch:46136","master"
"Branch","branch:46138","master"
"Branch","branch:46140","master"
"Branch","branch:46142","master"
"Branch","branch:46144","master"
"Branch","branch:46146","master"
"Branch","branch:46149","master"
"Branch","branch:46157","master"
"Branch","branch:46159","master"
"Branch","branch:46165","master"
"Branch","branch:46167","master"
"Branch","branch:46168","nougat"
"Branch","branch:46195","master"
"Branch","branch:46206","design"
"Branch","branch:46207","gh-pages"
"Branch","branch:46208","master"
"Branch","branch:46209","n-fix"
"Branch","branch:46210","test-fix-travis"
"Branch","branch:46211","woah"
"Branch","branch:46213","feature/SupportLib25.2.0"
"Branch","branch:46214","master"
"Branch","branch:46215","questionnaire"
"Branch","branch:46217","master"
"Branch","branch:46242","master"
"Branch","branch:46243","tibbi-patch-1"
"Branch","branch:46246","dev"
"Branch","branch:46247","feature-multiplayer"
"Branch","branch:46248","master"
"Branch","branch:46250","master"
"Branch","branch:46254","master"
"Branch","branch:46256","donate"
"Branch","branch:46257","master"
"Branch","branch:46259","master"
"Branch","branch:46261","master"
"Branch","branch:46263","master"
"Branch","branch:46267","master"
"Branch","branch:46268","temp"
"Branch","branch:46269","v1"
"Branch","branch:46271","master"
"Branch","branch:46273","master"
"Branch","branch:46275","master"
"Branch","branch:46317","2.5.1-1"
"Branch","branch:46318","2.5.1.1"
"Branch","branch:46319","3.0_devel"
"Branch","branch:46320","access_conf_includes"
"Branch","branch:46321","android4.4_support"
"Branch","branch:46322","cmd_open_close_cycle"
"Branch","branch:46323","crypto_update"
"Branch","branch:46324","dstuart_capture_modes"
"Branch","branch:46325","dstuart_netfilter_queue"
"Branch","branch:46326","dstuart_refactor_autoconf"
"Branch","branch:46327","execvpe"
"Branch","branch:46328","fixes_for_2.0.4"
"Branch","branch:46329","fwknop-2.0"
"Branch","branch:46330","fwknop-2.0.0"
"Branch","branch:46331","fwknop-2.0rc5"
"Branch","branch:46332","fwknop-launcher"
"Branch","branch:46333","gpgme_autoconf_macro"
"Branch","branch:46334","hmac_header_fixes"
"Branch","branch:46335","hmac_support"
"Branch","branch:46336","hmac_timing_bug_fix"
"Branch","branch:46337","libfiu_fault_injection"
"Branch","branch:46338","mac_os_x_mavericks_build"
"Branch","branch:46339","master"
"Branch","branch:46340","ms_compatible_usernames"
"Branch","branch:46341","openbsd_pf_support"
"Branch","branch:46342","optional_dbm_support"
"Branch","branch:46343","perl_module"
"Branch","branch:46344","rand_to_16bytes"
"Branch","branch:46345","readme_include_fwknop_gui"
"Branch","branch:46346","shared_lib_testing"
"Branch","branch:46347","spa_destination_ip"
"Branch","branch:46348","spa_encoding_fuzzing"
"Branch","branch:46349","test_suite"
"Branch","branch:46350","udp_listener"
"Branch","branch:46351","win32_fixes"
"Branch","branch:46352","windows_build_testing"
"Branch","branch:46357","dev"
"Branch","branch:46358","iss-samsung"
"Branch","branch:46359","master"
"Branch","branch:46361","1.4"
"Branch","branch:46362","master"
"Branch","branch:46367","master"
"Branch","branch:46372","master"
"Branch","branch:46373","with-widget"
"Branch","branch:46375","master"
"Branch","branch:46383","master"
"Branch","branch:46388","master"
"Branch","branch:46399","master"
"Branch","branch:46401","master"
"Branch","branch:46410","devel"
"Branch","branch:46411","filtered_collision"
"Branch","branch:46412","majitai"
"Branch","branch:46413","master"
"Branch","branch:46414","release"
"Branch","branch:46415","work_dycoon"
"Branch","branch:46418","master"
"Branch","branch:46420","master"
"Branch","branch:46422","master"
"Branch","branch:46424","master"
"Branch","branch:46425","old"
"Branch","branch:46426","release"
"Branch","branch:46427","twisty-rewrite"
"Branch","branch:46428","zmpp"
"Branch","branch:46430","master"
"Branch","branch:46432","master"
"Branch","branch:46451","develop"
"Branch","branch:46452","master"
"Branch","branch:46457","master"
"Branch","branch:46459","master"
"Branch","branch:46461","master"
"Branch","branch:46463","master"
"Branch","branch:46476","android/refact_enter"
"Branch","branch:46477","homologacao"
"Branch","branch:46478","master"
"Branch","branch:46479","refactor/nutrif-web_para_npm"
"Branch","branch:46480","refactor/nutrif-web_para_yarn"
"Branch","branch:46481","task/nutrif-deteccao-rasp"
"Branch","branch:46486","master"
"Branch","branch:46487","sync_adapter"
"Branch","branch:46491","master"
"Branch","branch:46493","public"
"Branch","branch:46494","studyversion"
"Branch","branch:46506","disables"
"Branch","branch:46507","feature/talents"
"Branch","branch:46508","master"
"Branch","branch:46509","patch/702"
"Branch","branch:46510","refactor/interfaces"
"Branch","branch:46511","rest"
"Branch","branch:46512","uioverhaul"
"Branch","branch:46513","upgradeOpenCv"
"Branch","branch:46514","v2"
"Branch","branch:46515","v2.1.1"
"Branch","branch:46524","master"
"Branch","branch:46526","master"
"Branch","branch:46528","master"
"Branch","branch:46530","master"
"Branch","branch:46532","master"
"Branch","branch:46549","#441-reports-page"
"Branch","branch:46550","#507-action-count-on-buttons"
"Branch","branch:46551","#531-better-sync-string"
"Branch","branch:46552","#xxxx-sync-with-while-loop"
"Branch","branch:46553","consumption-report"
"Branch","branch:46554","db-record-id-as-listview-row-id"
"Branch","branch:46555","master"
"Branch","branch:46556","release"
"Branch","branch:46558","master"
"Branch","branch:46560","master"
"Branch","branch:46562","kotlin_dagger_notworking"
"Branch","branch:46563","master"
"Branch","branch:46565","master"
"Branch","branch:46567","master"
"Branch","branch:46569","master"
"Branch","branch:46570","wiki"
"Branch","branch:46575","master"
"Branch","branch:46577","master"
"Branch","branch:46580","master"
"Branch","branch:46581","wip/breaking-out-boards"
"Branch","branch:46609","achievements"
"Branch","branch:46610","legacy"
"Branch","branch:46611","livelogging"
"Branch","branch:46612","logcat"
"Branch","branch:46613","master"
"Branch","branch:46614","materialtheme"
"Branch","branch:46615","nightresource"
"Branch","branch:46616","queueservice"
"Branch","branch:46617","quickfixes"
"Branch","branch:46618","wiki"
"Branch","branch:46641","master"
"Branch","branch:46643","master"
"Branch","branch:46645","master"
"Branch","branch:46647","master"
"Branch","branch:46649","master"
"Branch","branch:46651","master"
"Branch","branch:46658","develop"
"Branch","branch:46659","experimental_gameplay"
"Branch","branch:46660","feature"
"Branch","branch:46661","hotfix"
"Branch","branch:46662","master"
"Branch","branch:46664","master"
"Branch","branch:46666","master"
"Branch","branch:46672","3-updatefreq"
"Branch","branch:46673","master"
"Branch","branch:46675","master"
"Branch","branch:46677","master"
"Branch","branch:46679","master"
"Branch","branch:46681","master"
"Branch","branch:46683","development"
"Branch","branch:46684","master"
"Branch","branch:46692","devel"
"Branch","branch:46693","master"
"Branch","branch:46695","master"
"Branch","branch:46697","apk"
"Branch","branch:46698","master"
"Branch","branch:46699","readme-fixes"
"Branch","branch:46700","sdk-update"
"Branch","branch:46702","master"
"Branch","branch:46704","master"
"Branch","branch:46707","master"
"Branch","branch:46708","old_eclipse"
"Branch","branch:46710","devlopment"
"Branch","branch:46711","master"
"Branch","branch:46712","migrate_to_firebase"
"Branch","branch:46716","change-image-dynamically"
"Branch","branch:46717","master"
"Branch","branch:46719","master"
"Branch","branch:46721","master"
"Branch","branch:46723","master"
"Branch","branch:46724","tests"
"Branch","branch:46726","apk-version-10"
"Branch","branch:46727","apk-version-11"
"Branch","branch:46728","apk-version-12"
"Branch","branch:46729","apk-version-8"
"Branch","branch:46730","apk-version-9"
"Branch","branch:46731","master"
"Branch","branch:46736","master"
"Branch","branch:46739","Floaties_1_0"
"Branch","branch:46740","master"
"Branch","branch:46744","barstats"
"Branch","branch:46745","dev"
"Branch","branch:46746","master"
"Branch","branch:46749","master"
"Branch","branch:46751","master"
"Branch","branch:46758","master"
"Branch","branch:46950","master"
"Branch","branch:46969","develop"
"Branch","branch:46970","feat/blacklist"
"Branch","branch:46971","feat/chinese_phone"
"Branch","branch:46972","feat/crashlytics"
"Branch","branch:46973","progressbar-tk"
"Branch","branch:46975","master"
"Branch","branch:46977","master"
"Branch","branch:46995","RecyclerviewV22"
"Branch","branch:46996","dev"
"Branch","branch:46997","master"
"Branch","branch:46998","v0.5.X-API24"
"Branch","branch:46999","v0.7.0"
"Branch","branch:47000","v0.8.X-API-24"
"Branch","branch:47002","master"
"Branch","branch:47004","develop"
"Branch","branch:47005","master"
"Branch","branch:47007","elasticbeanstalk"
"Branch","branch:47008","gh-pages"
"Branch","branch:47009","ios-activate"
"Branch","branch:47010","ios-staging"
"Branch","branch:47011","ipad-icons"
"Branch","branch:47012","issue68"
"Branch","branch:47013","master"
"Branch","branch:47014","mysql"
"Branch","branch:47015","react"
"Branch","branch:47016","sourcemaps"
"Branch","branch:47017","web"
"Branch","branch:47019","master"
"Branch","branch:47021","master"
"Branch","branch:47023","master"
"Branch","branch:47025","master"
"Branch","branch:47050","develop"
"Branch","branch:47051","master"
"Branch","branch:47053","master"
"Branch","branch:47056","cijfer-schedule-view"
"Branch","branch:47057","clean-attempt"
"Branch","branch:47058","elo"
"Branch","branch:47059","idklol"
"Branch","branch:47060","jemeoder"
"Branch","branch:47061","linearview"
"Branch","branch:47062","logindialog"
"Branch","branch:47063","master"
"Branch","branch:47064","settings"
"Branch","branch:47065","supportdrawer"
"Branch","branch:47078","asynctaskloader"
"Branch","branch:47079","blackberry"
"Branch","branch:47080","develop"
"Branch","branch:47081","feature/GH-45_add_language_setting"
"Branch","branch:47082","feature/GH-51_restyle_donate_page"
"Branch","branch:47083","master"
"Branch","branch:47106","analog-dial-numbers"
"Branch","branch:47107","dream"
"Branch","branch:47108","issue-12-full-screen-mode"
"Branch","branch:47109","issue-14-midi"
"Branch","branch:47110","issue10-background-color"
"Branch","branch:47111","local-themes"
"Branch","branch:47112","lwp"
"Branch","branch:47113","lwp-preparation"
"Branch","branch:47114","master"
"Branch","branch:47115","remove_external_storage"
"Branch","branch:47116","share-animation"
"Branch","branch:47117","watch-face-settings"
"Branch","branch:47118","wear"
"Branch","branch:47119","wear2"
"Branch","branch:47121","master"
"Branch","branch:47123","master"
"Branch","branch:47125","master"
"Branch","branch:47127","master"
"Branch","branch:47129","master"
"Branch","branch:47131","master"
"Branch","branch:47132","mmathieum"
"Branch","branch:47134","master"
"Branch","branch:47136","master"
"Branch","branch:47138","master"
"Branch","branch:47140","master"
"Branch","branch:47145","adaptive-skin-detection"
"Branch","branch:47146","dev_lu"
"Branch","branch:47147","feature_extraction"
"Branch","branch:47148","fix_preview_size"
"Branch","branch:47149","intermediate_imgs"
"Branch","branch:47150","list-all-matches"
"Branch","branch:47151","lshashing"
"Branch","branch:47152","master"
"Branch","branch:47153","minutiae-detection"
"Branch","branch:47157","master"
"Branch","branch:47159","gh-pages"
"Branch","branch:47160","master"
"Branch","branch:47162","master"
"Branch","branch:47164","master"
"Branch","branch:47165","statistics"
"Branch","branch:47167","master"
"Branch","branch:47168","smallfixes"
"Branch","branch:47169","svedi-random"
"Branch","branch:47170","wearMessages"
"Branch","branch:47172","master"
"Branch","branch:47174","master"
"Branch","branch:47176","master"
"Branch","branch:47179","master"
"Branch","branch:47180","release"
"Branch","branch:47182","master"
"Branch","branch:47183","mmathieum"
"Branch","branch:47220","AppSign"
"Branch","branch:47221","ImmersiveMode"
"Branch","branch:47222","VoteAndAuction"
"Branch","branch:47223","app_post_api"
"Branch","branch:47224","develop"
"Branch","branch:47225","develop_wp_news"
"Branch","branch:47226","master"
"Branch","branch:47227","useLibrary"
"Branch","branch:47229","master"
"Branch","branch:47238","lingohub_based_on_master"
"Branch","branch:47239","master"
"Branch","branch:47243","master"
"Branch","branch:47247","master"
"Branch","branch:47249","master"
"Branch","branch:47253","Beta"
"Branch","branch:47254","master"
"Branch","branch:47256","master"
"Branch","branch:47264","master"
"Branch","branch:47266","master"
"Branch","branch:47294","db_v3"
"Branch","branch:47295","draft"
"Branch","branch:47296","master"
"Branch","branch:47297","python_db"
"Branch","branch:47298","shiraeeshi_db"
"Branch","branch:47300","Unstable"
"Branch","branch:47301","Working"
"Branch","branch:47302","master"
"Branch","branch:47304","master"
"Branch","branch:47308","master"
"Branch","branch:47310","db_ormlite_develop"
"Branch","branch:47311","master"
"Branch","branch:47328","dcp-code"
"Branch","branch:47329","develop"
"Branch","branch:47330","feature-allergies"
"Branch","branch:47331","feature-insistent-notifications"
"Branch","branch:47332","feature-patient-summary"
"Branch","branch:47333","feature-pin-lock"
"Branch","branch:47334","gh-pages"
"Branch","branch:47335","master"
"Branch","branch:47336","release-2.4-beta"
"Branch","branch:47337","translations"
"Branch","branch:47339","master"
"Branch","branch:47341","master"
"Branch","branch:47343","master"
"Branch","branch:47345","master"
"Branch","branch:47351","master"
"Branch","branch:47352","reactv1"
"Branch","branch:47362","master"
"Branch","branch:47373","master"
"Branch","branch:47375","dandandin.net"
"Branch","branch:47376","master"
"Branch","branch:47378","master"
"Branch","branch:47388","gh-pages"
"Branch","branch:47389","master"
"Branch","branch:47391","1.0"
"Branch","branch:47392","1.1.1"
"Branch","branch:47393","1.1.2"
"Branch","branch:47394","master"
"Branch","branch:47395","room_db"
"Branch","branch:47412","master"
"Branch","branch:47413","messaging"
"Branch","branch:47415","master"
"Branch","branch:47417","master"
"Branch","branch:47428","gh-pages"
"Branch","branch:47429","master"
"Branch","branch:47431","jp"
"Branch","branch:47432","master"
"Branch","branch:47433","old_structure"
"Branch","branch:47435","master"
"Branch","branch:47446","feature/new-ui"
"Branch","branch:47447","feature/two-cam"
"Branch","branch:47448","java-8-native"
"Branch","branch:47449","master"
"Branch","branch:47470","master"
"Branch","branch:47472","branch-afour"
"Branch","branch:47473","branch-erry"
"Branch","branch:47474","branch-febri3"
"Branch","branch:47475","master"
"Branch","branch:47477","master"
"Branch","branch:47507","maintenance"
"Branch","branch:47508","master"
"Branch","branch:47509","minorfix"
"Branch","branch:47510","translation"
"Branch","branch:47512","master"
"Branch","branch:47517","master"
"Branch","branch:47528","master"
"Branch","branch:47535","master"
"Branch","branch:47542","ai-advanced"
"Branch","branch:47543","gh-pages"
"Branch","branch:47544","heroku"
"Branch","branch:47545","master"
"Branch","branch:47593","master"
"Branch","branch:47595","master"
"Branch","branch:47598","dev"
"Branch","branch:47599","master"
"Branch","branch:47601","master"
"Branch","branch:47602","opensource"
"Branch","branch:47603","update"
"Branch","branch:47606","develop"
"Branch","branch:47607","master"
"Branch","branch:47608","realm"
"Branch","branch:47610","master"
"Branch","branch:47623","master"
"Branch","branch:47629","augmented"
"Branch","branch:47630","master"
"Branch","branch:47701","api"
"Branch","branch:47702","master"
"Branch","branch:47704","master"
"Branch","branch:47705","mmathieum"
"Branch","branch:47809","KBerstene-bugfix/playbackcontrols"
"Branch","branch:47810","chromecast-next"
"Branch","branch:47811","edge"
"Branch","branch:47812","master"
"Branch","branch:47814","master"
"Branch","branch:47818","master"
"Branch","branch:47820","master"
"Branch","branch:47821","zoom"
"Branch","branch:47830","master"
"Branch","branch:47832","master"
"Branch","branch:47834","master"
"Branch","branch:48000","develop"
"Branch","branch:48001","feature/#1488"
"Branch","branch:48002","feature/#1493"
"Branch","branch:48003","feature/FastAdapter"
"Branch","branch:48004","feature/RecyclerView"
"Branch","branch:48005","feature/ShaderImageView"
"Branch","branch:48006","feature/androidN"
"Branch","branch:48007","feature/bintray"
"Branch","branch:48008","feature/customMiniDrawer"
"Branch","branch:48009","feature/custom_container_full_screen"
"Branch","branch:48010","feature/custom_width_minidrawer"
"Branch","branch:48011","feature/fastadapter_30"
"Branch","branch:48012","feature/fitsSystemWindows"
"Branch","branch:48013","feature/fix_1526"
"Branch","branch:48014","feature/improved_generics"
"Branch","branch:48015","feature/issue900"
"Branch","branch:48016","feature/potential_rtl_fix"
"Branch","branch:48017","feature/refactoring"
"Branch","branch:48018","feature/v3_new"
"Branch","branch:48019","gh-pages"
"Branch","branch:48020","master"
"Branch","branch:48022","master"
"Branch","branch:48024","master"
"Branch","branch:48026","development"
"Branch","branch:48027","master"
"Branch","branch:48029","Refactoring"
"Branch","branch:48030","master"
"Branch","branch:48043","master"
"Branch","branch:48071","master"
"Branch","branch:48072","material"
"Branch","branch:48073","v0.2.x"
"Branch","branch:48074","v2.0.3"
"Branch","branch:48075","v2.0.x"
"Branch","branch:48078","master"
"Branch","branch:48083","classical-gingerbread"
"Branch","branch:48084","coverart"
"Branch","branch:48085","downloads"
"Branch","branch:48086","master"
"Branch","branch:48087","new_library"
"Branch","branch:48088","white_theme"
"Branch","branch:48089","zeroconf"
"Branch","branch:48091","master"
"Branch","branch:48093","master"
"Branch","branch:48095","master"
"Branch","branch:48098","develop"
"Branch","branch:48099","master"
"Branch","branch:48105","master"
"Branch","branch:48107","master"
"Branch","branch:48109","master"
"Branch","branch:48114","master"
"Branch","branch:48115","remove_app_icon"
"Branch","branch:48117","master"
"Branch","branch:48119","master"
"Branch","branch:48121","master"
"Branch","branch:48123","develop"
"Branch","branch:48124","master"
"Branch","branch:48126","master"
"Branch","branch:48129","master"
"Branch","branch:48130","releases/beta1"
"Branch","branch:48131","wip/patches_poly_2017/cedryk_doucet/abderahmane_bouziane"
"Branch","branch:48132","wip/trustrequests"
"Branch","branch:48134","master"
"Branch","branch:48148","develop"
"Branch","branch:48149","gh-pages"
"Branch","branch:48150","stable"
"Branch","branch:48190","final_1_3_version"
"Branch","branch:48191","master"
"Branch","branch:48192","version2"
"Branch","branch:48197","master"
"Branch","branch:48198","test"
"Branch","branch:48200","master"
"Branch","branch:48210","master"
"Branch","branch:48213","master"
"Branch","branch:48215","bugfixes201706"
"Branch","branch:48216","master"
"Branch","branch:48217","submittocollect"
"Branch","branch:48220","master"
"Branch","branch:48222","master"
"Branch","branch:48224","beta"
"Branch","branch:48225","feature-add_adaptive_icons"
"Branch","branch:48226","feature-add_code_of_conduct"
"Branch","branch:48227","feature-add_shortcuts"
"Branch","branch:48228","feature-font_ui"
"Branch","branch:48229","feature-improve_chrome_custom_tabs"
"Branch","branch:48230","feature-improve_recycler_view_animations"
"Branch","branch:48231","feature-integrate_crashlytics"
"Branch","branch:48232","feature-integrate_search"
"Branch","branch:48233","feature-notification_background_sync"
"Branch","branch:48234","feature-posts_add_grid_support"
"Branch","branch:48235","feature-segregate_web_services"
"Branch","branch:48236","feature-sort_by_vote_count"
"Branch","branch:48237","fix-authentication"
"Branch","branch:48238","fix-post_future_dates"
"Branch","branch:48239","master"
"Branch","branch:48247","camera_view"
"Branch","branch:48248","master"
"Branch","branch:48249","watchface_improvements"
"Branch","branch:48254","maintenance"
"Branch","branch:48255","master"
"Branch","branch:48256","with_ads"
"Branch","branch:48258","master"
"Branch","branch:48260","master"
"Branch","branch:48265","master"
"Branch","branch:48276","develop"
"Branch","branch:48277","master"
"Branch","branch:48284","BH#27"
"Branch","branch:48285","Bug#11"
"Branch","branch:48286","Bug#25"
"Branch","branch:48287","Bug#26"
"Branch","branch:48288","Bug#28"
"Branch","branch:48289","Bug#30"
"Branch","branch:48290","CHORE-cleanup"
"Branch","branch:48291","Documentation#7"
"Branch","branch:48292","Enhancement#10"
"Branch","branch:48293","Enhancement#12"
"Branch","branch:48294","Enhancement#13"
"Branch","branch:48295","Enhancement#15"
"Branch","branch:48296","Enhancement#16"
"Branch","branch:48297","Enhancement#18"
"Branch","branch:48298","Enhancement#20"
"Branch","branch:48299","Enhancement#21"
"Branch","branch:48300","Enhancement#22"
"Branch","branch:48301","Enhancement#24"
"Branch","branch:48302","Enhancement#3"
"Branch","branch:48303","Enhancement#5"
"Branch","branch:48304","Enhancement#8"
"Branch","branch:48305","Enhancement#9"
"Branch","branch:48306","Enhancements#17#19"
"Branch","branch:48307","FEAT-AddDataLayer"
"Branch","branch:48308","FEAT-AddLocation&Permissions"
"Branch","branch:48309","FEAT-AddSyncLayer"
"Branch","branch:48310","FEAT-CompleteRoundActivity"
"Branch","branch:48311","FEAT-MapDisplay"
"Branch","branch:48312","FEAT-TabletLayout"
"Branch","branch:48313","FEAT-Widget"
"Branch","branch:48314","Feature#23"
"Branch","branch:48315","Fix-LastBranchBeforeSubmit"
"Branch","branch:48316","ProjectResubmit1"
"Branch","branch:48317","master"
"Branch","branch:48319","master"
"Branch","branch:48321","master"
"Branch","branch:48323","master"
"Branch","branch:48325","master"
"Branch","branch:48327","master"
"Branch","branch:48343","fts"
"Branch","branch:48344","master"
"Branch","branch:48345","osmc-symbol"
"Branch","branch:48346","stats-and-ratings"
"Branch","branch:48349","master"
"Branch","branch:48351","master"
"Branch","branch:48359","layout-land"
"Branch","branch:48360","master"
"Branch","branch:48362","master"
"Branch","branch:48367","master"
"Branch","branch:48368","update_packages_and_data"
"Branch","branch:48377","master"
"Branch","branch:48378","retrofit2"
"Branch","branch:48384","gh-pages"
"Branch","branch:48385","master"
"Branch","branch:48387","master"
"Branch","branch:48389","master"
"Branch","branch:48391","V1-AS-BACKUP"
"Branch","branch:48392","V2"
"Branch","branch:48393","V2-AS-BACKUP"
"Branch","branch:48394","V3"
"Branch","branch:48395","database-to-cache-search-results"
"Branch","branch:48396","master"
"Branch","branch:48404","master"
"Branch","branch:48406","master"
"Branch","branch:48410","master"
"Branch","branch:48412","estimote_beacons"
"Branch","branch:48413","master"
"Branch","branch:48414","profile-with-fragment-page-adapter"
"Branch","branch:48416","dev"
"Branch","branch:48417","feature/catalogue"
"Branch","branch:48418","feature/catalogue_v2"
"Branch","branch:48419","feature/catalogue_v3"
"Branch","branch:48420","feature/catalogue_v4"
"Branch","branch:48421","feature/connexion_inscription_v2"
"Branch","branch:48422","feature/parametres"
"Branch","branch:48423","feature/parametres_v2"
"Branch","branch:48424","feature/parametres_v3"
"Branch","branch:48425","feature/parametres_v4"
"Branch","branch:48426","full_package"
"Branch","branch:48427","master"
"Branch","branch:48428","modules/Carnet_de_suivi"
"Branch","branch:48429","modules/Carnet_de_suivi-db_stat"
"Branch","branch:48430","modules/Core/Menu"
"Branch","branch:48431","modules/FAQ"
"Branch","branch:48432","modules/Relation_Medecin_Patient"
"Branch","branch:48433","modules/connexion_inscription/core"
"Branch","branch:48434","modules/glucocompteur"
"Branch","branch:48435","modules/manuel_d_utilisation"
"Branch","branch:48436","modules/proche_patient/merge"
"Branch","branch:48437","modules/proche_patient/patient"
"Branch","branch:48438","modules/proche_patient/proche"
"Branch","branch:48439","new_v_2k17"
"Branch","branch:48441","master"
"Branch","branch:48442","tests"
"Branch","branch:48444","master"
"Branch","branch:48446","master"
"Branch","branch:48448","master"
"Branch","branch:48449","mmathieum"
"Branch","branch:48451","gh-pages"
"Branch","branch:48452","master"
"Branch","branch:48455","master"
"Branch","branch:48457","master"
"Branch","branch:48481","0.92"
"Branch","branch:48482","0.93"
"Branch","branch:48483","1.0"
"Branch","branch:48484","1.2"
"Branch","branch:48485","appveyor"
"Branch","branch:48486","currentBasedSynapses"
"Branch","branch:48487","desktop"
"Branch","branch:48488","dev"
"Branch","branch:48489","emscripten"
"Branch","branch:48490","firingrate"
"Branch","branch:48491","gh-pages"
"Branch","branch:48492","ios"
"Branch","branch:48493","ltp"
"Branch","branch:48494","macdeploy"
"Branch","branch:48495","master"
"Branch","branch:48496","multicompartment"
"Branch","branch:48497","retina"
"Branch","branch:48498","retina_missing_camera"
"Branch","branch:48499","savesplash"
"Branch","branch:48500","sfn"
"Branch","branch:48501","tidy"
"Branch","branch:48502","touchSensor"
"Branch","branch:48503","travis_snap_test"
"Branch","branch:48504","travistest"
"Branch","branch:48505","vibration"
"Branch","branch:48506","voltageTrace"
"Branch","branch:48507","win"
"Branch","branch:48509","master"
"Branch","branch:48513","develop"
"Branch","branch:48514","master"
"Branch","branch:48515","proof"
"Branch","branch:48517","master"
"Branch","branch:48519","master"
"Branch","branch:48521","master"
"Branch","branch:48522","restyle"
"Branch","branch:48524","master"
"Branch","branch:48525","mmathieum"
"Branch","branch:48544","android"
"Branch","branch:48545","master"
"Branch","branch:48547","develop"
"Branch","branch:48548","master"
"Branch","branch:48551","contact_receiver"
"Branch","branch:48552","master"
"Branch","branch:48569","gh-pages"
"Branch","branch:48570","master"
"Branch","branch:48572","gh-pages"
"Branch","branch:48573","master"
"Branch","branch:48575","master"
"Branch","branch:48609","dev"
"Branch","branch:48610","glide-palette"
"Branch","branch:48611","master"
"Branch","branch:48612","subscription"
"Branch","branch:48613","wear-standalone"
"Branch","branch:48615","master"
"Branch","branch:48630","master"
"Branch","branch:48632","dev"
"Branch","branch:48633","master"
"Branch","branch:48634","test"
"Branch","branch:48636","master"
"Branch","branch:48638","gh-pages"
"Branch","branch:48639","master"
"Branch","branch:48641","master"
"Branch","branch:48643","master"
"Branch","branch:48650","gh-pages"
"Branch","branch:48651","master"
"Branch","branch:48809","androidAnnotation"
"Branch","branch:48810","cupcake"
"Branch","branch:48811","designCorrespondance"
"Branch","branch:48812","master"
"Branch","branch:48813","noCapptain"
"Branch","branch:48814","noGoogleMap"
"Branch","branch:48815","verificateur"
"Branch","branch:48818","master"
"Branch","branch:48820","MainPage"
"Branch","branch:48821","dev"
"Branch","branch:48822","fragments"
"Branch","branch:48823","login"
"Branch","branch:48824","master"
"Branch","branch:48826","daniel-dev"
"Branch","branch:48827","dominic-dev"
"Branch","branch:48828","ethan-dev"
"Branch","branch:48829","master"
"Branch","branch:48831","master"
"Branch","branch:48833","master"
"Branch","branch:48841","dev-1.1"
"Branch","branch:48842","master"
"Branch","branch:48864","master"
"Branch","branch:48865","surface-view-experimental"
"Branch","branch:48867","master"
"Branch","branch:48874","master"
"Branch","branch:48917","gh-pages"
"Branch","branch:48918","master"
"Branch","branch:48919","update_lib_and_core"
"Branch","branch:48925","betatest"
"Branch","branch:48926","develop"
"Branch","branch:48927","feature/Docker"
"Branch","branch:48928","gh-pages"
"Branch","branch:48929","master"
"Branch","branch:48931","master"
